city|city_latitude|city_longitude|forecast_28-09-2021|forecast_29-09-2021|forecast_30-09-2021|forecast_01-10-2021|forecast_02-10-2021|forecast_03-10-2021|forecast_04-10-2021|mean_tmax|mean_tmin|mean_proba_rain|mean_proba_wind_more_70|is_good_weather|hotel_name|hotel_rating|hotel_price|hotel_text|hotel_address|hotel_lat|hotel_long
Saint-Malo|48.64|-1.9806|{'t_max': 18, 't_min': 10, 'proba_rain': 90, 'proba_wind_more_70': 0}|{'t_max': 15, 't_min': 9, 'proba_rain': 50, 'proba_wind_more_70': 10}|{'t_max': 18, 't_min': 8, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 20, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 20, 't_min': 9, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 21, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 20, 't_min': 11, 'proba_rain': 60, 'proba_wind_more_70': 10}|18.857142857142858|9.571428571428571|54.28571428571429|7.142857142857142|False|Le Britannic|8.1|64|Situe a Saint Malo a moins de 2 1 km de la plage de Rochebonne et a 1 4 km du Palais Le Britannic propose des hebergements dotes d une connexion Wi Fi gratuite Il se trouve a 2 2 km du fort national du casino Barriere de Saint Malo et a 2 3 km du terminal ferry du Naye Il se trouve a 2 4 km du fort Petit Be et a 2 7 km du ferry Cale de Dinan Toutes les chambres sont equipees d une bouilloire Le linge de lit et les serviettes de toilette sont fournis |1 avenue louis martin, 35400 Saint-Malo, France|48.64678829|-2.00719357
Saint-Malo|48.64|-1.9806|{'t_max': 18, 't_min': 10, 'proba_rain': 90, 'proba_wind_more_70': 0}|{'t_max': 15, 't_min': 9, 'proba_rain': 50, 'proba_wind_more_70': 10}|{'t_max': 18, 't_min': 8, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 20, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 20, 't_min': 9, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 21, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 20, 't_min': 11, 'proba_rain': 60, 'proba_wind_more_70': 10}|18.857142857142858|9.571428571428571|54.28571428571429|7.142857142857142|False|Hotel d'Aleth|8.0|67|Situe en face du port des Bas Sablons l Hotel d Aleth se trouve a seulement 1 9 km de la vieille ville de Saint Malo Vous pourrez vous detendre sur la terrasse du bar a la decoration nautique ainsi qu admirer la vue sur la ville et sur la mer Decorees dans un style contemporain les chambres de l Hotel d Aleth comprennent une television a ecran LCD et une salle de bains privative Certaines disposent egalement d un balcon prive offrant une vue sur la mer |2 rue Des Hauts Sablons, 35400 Saint-Malo, France|48.63593081|-2.02171236
Saint-Malo|48.64|-1.9806|{'t_max': 18, 't_min': 10, 'proba_rain': 90, 'proba_wind_more_70': 0}|{'t_max': 15, 't_min': 9, 'proba_rain': 50, 'proba_wind_more_70': 10}|{'t_max': 18, 't_min': 8, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 20, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 20, 't_min': 9, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 21, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 20, 't_min': 11, 'proba_rain': 60, 'proba_wind_more_70': 10}|18.857142857142858|9.571428571428571|54.28571428571429|7.142857142857142|False|Hotel de l'Europe|7.5|60|L Hotel de l Europe propose des chambres non fumeurs fonctionnelles dotees d une television d un telephone et d une connexion Wi Fi gratuite a seulement 10 minutes de marche de la principale plage de Saint Malo la Grande Plage Un petit dejeuner continental complet est servi tous les matins L etablissement possede egalement un bar proposant un grand choix de boissons chaudes et froides |44 Bd De La Republique, 35400 Saint-Malo, France|48.64785134|-2.00852662
Saint-Malo|48.64|-1.9806|{'t_max': 18, 't_min': 10, 'proba_rain': 90, 'proba_wind_more_70': 0}|{'t_max': 15, 't_min': 9, 'proba_rain': 50, 'proba_wind_more_70': 10}|{'t_max': 18, 't_min': 8, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 20, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 20, 't_min': 9, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 21, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 20, 't_min': 11, 'proba_rain': 60, 'proba_wind_more_70': 10}|18.857142857142858|9.571428571428571|54.28571428571429|7.142857142857142|False|Hôtel La Porte Saint Pierre|8.6|87|Vous pouvez beneficier d une reduction Genius dans l etablissement Hotel La Porte Saint Pierre pour economiser L hotel La Porte Saint Pierre est situe a l interieur des remparts historiques de la vieille ville de Saint Malo a seulement 10 metres de la plage |2 Place du Guet, Intra muros, 35400 Saint-Malo, France|48.64785311|-2.0283857
Saint-Malo|48.64|-1.9806|{'t_max': 18, 't_min': 10, 'proba_rain': 90, 'proba_wind_more_70': 0}|{'t_max': 15, 't_min': 9, 'proba_rain': 50, 'proba_wind_more_70': 10}|{'t_max': 18, 't_min': 8, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 20, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 20, 't_min': 9, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 21, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 20, 't_min': 11, 'proba_rain': 60, 'proba_wind_more_70': 10}|18.857142857142858|9.571428571428571|54.28571428571429|7.142857142857142|False|Hotel De L'univers|8.1|75|L Hotel De L univers est installe dans la ville fortifiee de Saint Malo en Bretagne a quelques pas du port ferry et de la gare Pourvu d une connexion Wi Fi gratuite l etablissement est a 400 metres du port de plaisance de Saint Malo Les chambres sont confortables et munies d une television d un telephone ainsi que d une salle de bains privative |12 Place Chateaubriand, Intra muros, 35400 Saint-Malo, France|48.65104101|-2.0237267
Saint-Malo|48.64|-1.9806|{'t_max': 18, 't_min': 10, 'proba_rain': 90, 'proba_wind_more_70': 0}|{'t_max': 15, 't_min': 9, 'proba_rain': 50, 'proba_wind_more_70': 10}|{'t_max': 18, 't_min': 8, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 20, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 20, 't_min': 9, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 21, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 20, 't_min': 11, 'proba_rain': 60, 'proba_wind_more_70': 10}|18.857142857142858|9.571428571428571|54.28571428571429|7.142857142857142|False|Escale Oceania Saint Malo|8.3|160|L Escale Oceania Saint Malo se trouve sur le front de mer en face de la plage du Sillon a 14 minutes de marche de la gare de Saint Malo Il propose des chambres modernes une terrasse bien exposee et un service de restauration 24h 24 Toutes les chambres disposent d une television a ecran plat Certaines offrent une vue sur la mer La connexion Wi Fi est gratuite |76 Chaussée du Sillon, Sillon, 35400 Saint-Malo, France|48.65428009|-2.00883776
Saint-Malo|48.64|-1.9806|{'t_max': 18, 't_min': 10, 'proba_rain': 90, 'proba_wind_more_70': 0}|{'t_max': 15, 't_min': 9, 'proba_rain': 50, 'proba_wind_more_70': 10}|{'t_max': 18, 't_min': 8, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 20, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 20, 't_min': 9, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 21, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 20, 't_min': 11, 'proba_rain': 60, 'proba_wind_more_70': 10}|18.857142857142858|9.571428571428571|54.28571428571429|7.142857142857142|False|Hôtel Cartier|7.5|75|Situe au sein des murs fortifies de Saint Malo l Hotel Cartier vous accueille a seulement 280 metres du port de plaisance ainsi qu a 500 metres de la plage et de la Manche Affichant une decoration moderne il propose des chambres equipees de la climatisation et d une connexion Internet gratuite Toutes les chambres sont insonorisees et revetues de moquette Elles comprennent une salle de bains privative et une television par satellite a ecran plat avec la chaine Canal |1, Rue de la Corne de Cerf, Intra muros, 35400 Saint-Malo, France|48.65001325|-2.02483177
Saint-Malo|48.64|-1.9806|{'t_max': 18, 't_min': 10, 'proba_rain': 90, 'proba_wind_more_70': 0}|{'t_max': 15, 't_min': 9, 'proba_rain': 50, 'proba_wind_more_70': 10}|{'t_max': 18, 't_min': 8, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 20, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 20, 't_min': 9, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 21, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 20, 't_min': 11, 'proba_rain': 60, 'proba_wind_more_70': 10}|18.857142857142858|9.571428571428571|54.28571428571429|7.142857142857142|False|Hotel Alba|7.6|102|L hotel Alba est situe a Saint Malo en face de la plage et a cote du port Il comprend un bar et des chambres avec vue sur la mer et un acces direct a la plage Chaque chambre presente une decoration simple et est equipee d une connexion Wi Fi gratuite de la television par cable et d une salle de bains privative avec seche cheveux |17 Rue Des Dunes, Sillon, 35400 Saint-Malo, France|48.65649842|-2.00342774
Saint-Malo|48.64|-1.9806|{'t_max': 18, 't_min': 10, 'proba_rain': 90, 'proba_wind_more_70': 0}|{'t_max': 15, 't_min': 9, 'proba_rain': 50, 'proba_wind_more_70': 10}|{'t_max': 18, 't_min': 8, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 20, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 20, 't_min': 9, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 21, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 20, 't_min': 11, 'proba_rain': 60, 'proba_wind_more_70': 10}|18.857142857142858|9.571428571428571|54.28571428571429|7.142857142857142|False|ibis Saint-Malo Madeleine|7.9|78|L hotel ibis Saint Malo Madeleine beneficie d une grande terrasse dotee du chauffage avec un coin salon couvert La connexion Wi Fi et le parking sur place sont gratuits L etablissement est situe a 10 minutes en voiture du centre de Saint Malo et a 10 minutes a pied de l aquarium de la ville Les chambres sont equipees de la climatisation et d une television a ecran plat avec des chaines internationales Chacune possede une salle de bains privative |Avenue du General De Gaulle / Impasse de La Peupleraie, 35400 Saint-Malo, France|48.62597716|-1.99032784
Saint-Malo|48.64|-1.9806|{'t_max': 18, 't_min': 10, 'proba_rain': 90, 'proba_wind_more_70': 0}|{'t_max': 15, 't_min': 9, 'proba_rain': 50, 'proba_wind_more_70': 10}|{'t_max': 18, 't_min': 8, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 20, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 20, 't_min': 9, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 21, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 20, 't_min': 11, 'proba_rain': 60, 'proba_wind_more_70': 10}|18.857142857142858|9.571428571428571|54.28571428571429|7.142857142857142|False|Les Charmettes|8.6|125|Installe sur le front de mer dans la ville bretonne de Saint Malo l hotel Les Charmettes beneficie d un acces direct a la plage Dote d un bar de plage il propose des chambres avec salle de bains privative television a ecran plat et connexion Wi Fi gratuite Les chambres cote mer disposent d un balcon tandis que les autres donnent sur la cour Toutes sont decorees sur un theme nautique |64 Boulevard Hébert, Sillon, 35400 Saint-Malo, France|48.65902139|-1.99601144
Bayeux|49.2777|-0.7046|{'t_max': 18, 't_min': 9, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 15, 't_min': 6, 'proba_rain': 50, 'proba_wind_more_70': 10}|{'t_max': 19, 't_min': 6, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 17, 't_min': 9, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 18, 't_min': 9, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 19, 't_min': 9, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 18, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 10}|17.714285714285715|8.285714285714286|48.57142857142857|8.571428571428571|False|ibis budget Bayeux|8.2|54|L ibis budget Bayeux vous accueille entre Caen et Cherbourg a proximite de la sortie 36 de la route N13 et a seulement 13 km des plages du debarquement Cet etablissement possede une reception ouverte 24h 24 et des chambres climatisees dotees d une connexion Wi Fi gratuite Les hebergements sont insonorises et equipes de la television par satellite Toutes les chambres sont desservies par un ascenseur et possedent leur propre salle de bains pourvue d une douche |Zone d'Activité de Nonant, rue des Longues Haies, 14400 Bayeux, France|49.25424209|-0.64648747
Bayeux|49.2777|-0.7046|{'t_max': 18, 't_min': 9, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 15, 't_min': 6, 'proba_rain': 50, 'proba_wind_more_70': 10}|{'t_max': 19, 't_min': 6, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 17, 't_min': 9, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 18, 't_min': 9, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 19, 't_min': 9, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 18, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 10}|17.714285714285715|8.285714285714286|48.57142857142857|8.571428571428571|False|Le Castel Guesthouse|8.7|127|La maison d hotes Le Castel Guesthouse est situee au coeur de la ville medievale de Bayeux a mi chemin entre la gare la cathedrale et le musee de la Tapisserie Amenages dans une villa Art deco datant de 1937 les hebergements confortables sont decores sur un theme contemporain baroque Le style des chambres et des meubles vous rappellera les annees 1930 |1 Boulevard Sadi Carnot, 14400 Bayeux, France|49.27368314|-0.70322692
Bayeux|49.2777|-0.7046|{'t_max': 18, 't_min': 9, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 15, 't_min': 6, 'proba_rain': 50, 'proba_wind_more_70': 10}|{'t_max': 19, 't_min': 6, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 17, 't_min': 9, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 18, 't_min': 9, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 19, 't_min': 9, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 18, 't_min': 10, 'proba_rain': 60, 'proba_wind_more_70': 10}|17.714285714285715|8.285714285714286|48.57142857142857|8.571428571428571|False|Hôtel De Brunville et La Table du Luxembourg|7.7|90|Situe a seulement 400 metres de la cathedrale de Bayeux l Hotel De Brunville et La Table du Luxembourg propose un restaurant dote d une cour avec jardin au coeur de la ville medievale Desservies par un ascenseur les chambres avec salle de bains privative sont equipees d une television par satellite L etablissement possede une piscine exterieure chauffee accessible tout au long de l annee L Hotel De Brunville et La Table du Luxembourg sert un petit dejeuner buffet tous les matins Vous pourrez egalement deguster des produits regionaux frais dans le restaurant sur place et commander des boissons au bar salon |9 Rue Genas-Duhomme, 14400 Bayeux, France|49.27815769|-0.70351392
